Thread,CreationDate,QuestionCount,Post
salesforce,2022-04-18,136,0
salesforce,2022-04-25,170,0
salesforce,2022-05-02,158,0
salesforce,2022-05-09,171,0
salesforce,2022-05-16,181,0
salesforce,2022-05-23,193,0
salesforce,2022-05-30,141,0
salesforce,2022-06-06,155,0
salesforce,2022-06-13,143,0
salesforce,2022-06-20,171,0
salesforce,2022-06-27,177,0
salesforce,2022-07-04,177,0
salesforce,2022-07-11,153,0
salesforce,2022-07-18,155,0
salesforce,2022-07-25,157,0
salesforce,2022-08-01,157,0
salesforce,2022-08-08,180,0
salesforce,2022-08-15,136,0
salesforce,2022-08-22,169,0
salesforce,2022-08-29,201,0
salesforce,2022-09-05,197,0
salesforce,2022-09-12,188,0
salesforce,2022-09-19,192,0
salesforce,2022-09-26,155,0
salesforce,2022-10-03,154,0
salesforce,2022-10-10,172,0
salesforce,2022-10-17,158,0
salesforce,2022-10-24,187,0
salesforce,2022-10-31,137,0
salesforce,2022-11-07,142,0
salesforce,2022-11-14,156,0
salesforce,2022-11-21,150,0
salesforce,2022-11-28,128,0
salesforce,2022-12-05,145,1
salesforce,2022-12-12,174,1
salesforce,2022-12-19,157,1
salesforce,2022-12-26,115,1
salesforce,2023-01-02,92,1
salesforce,2023-01-09,149,1
salesforce,2023-01-16,160,1
salesforce,2023-01-23,160,1
salesforce,2023-01-30,157,1
salesforce,2023-02-06,166,1
salesforce,2023-02-13,170,1
salesforce,2023-02-20,177,1
salesforce,2023-02-27,178,1
salesforce,2023-03-06,145,1
salesforce,2023-03-13,162,1
salesforce,2023-03-20,148,1
salesforce,2023-03-27,168,1
salesforce,2023-04-03,173,1
salesforce,2023-04-10,155,1
salesforce,2023-04-17,201,1
salesforce,2023-04-24,159,1
salesforce,2023-05-01,166,1
salesforce,2023-05-08,135,1
salesforce,2023-05-15,121,1
salesforce,2023-05-22,177,1
salesforce,2023-05-29,130,1
salesforce,2023-06-05,157,1
salesforce,2023-06-12,140,1
salesforce,2023-06-19,159,1
salesforce,2023-06-26,156,1
salesforce,2023-07-03,128,1
salesforce,2023-07-10,126,1
salesforce,2023-07-17,127,1
salesforce,2023-07-24,130,1
salesforce,2023-07-31,122,1
salesforce,2023-08-07,135,1
salesforce,2023-08-14,118,1
salesforce,2023-08-21,114,1
salesforce,2023-08-28,113,1
salesforce,2023-09-04,128,1
salesforce,2023-09-11,123,1
salesforce,2023-09-18,110,1
salesforce,2023-09-25,143,1
salesforce,2023-10-02,105,1
salesforce,2023-10-09,108,1
salesforce,2023-10-16,115,1
salesforce,2023-10-23,106,1
salesforce,2023-10-30,134,1
salesforce,2023-11-06,108,1
salesforce,2023-11-13,96,1
salesforce,2023-11-20,113,1
salesforce,2023-11-27,102,1
salesforce,2023-12-04,125,1
salesforce,2023-12-11,133,1
salesforce,2023-12-18,126,1
salesforce,2023-12-25,88,1
salesforce,2024-01-01,73,1
salesforce,2024-01-08,101,1
salesforce,2024-01-15,124,1
salesforce,2024-01-22,112,1
salesforce,2024-01-29,146,1
salesforce,2024-02-05,137,1
salesforce,2024-02-12,169,1
salesforce,2024-02-19,115,1
salesforce,2024-02-26,137,1
salesforce,2024-03-04,116,1
salesforce,2024-03-11,128,1
salesforce,2024-03-18,139,1
salesforce,2024-03-25,146,1
salesforce,2024-04-01,104,1
scifi,2021-01-11,32,0
scifi,2021-01-18,95,0
scifi,2021-01-25,92,0
scifi,2021-02-01,97,0
scifi,2021-02-08,101,0
scifi,2021-02-15,94,0
scifi,2021-02-22,104,0
scifi,2021-03-01,81,0
scifi,2021-03-08,107,0
scifi,2021-03-15,113,0
scifi,2021-03-22,86,0
scifi,2021-03-29,73,0
scifi,2021-04-05,83,0
scifi,2021-04-12,97,0
scifi,2021-04-19,91,0
scifi,2021-04-26,90,0
scifi,2021-05-03,77,0
scifi,2021-05-10,83,0
scifi,2021-05-17,77,0
scifi,2021-05-24,75,0
scifi,2021-05-31,86,0
scifi,2021-06-07,80,0
scifi,2021-06-14,95,0
scifi,2021-06-21,83,0
scifi,2021-06-28,113,0
scifi,2021-07-05,84,0
scifi,2021-07-12,84,0
scifi,2021-07-19,102,0
scifi,2021-07-26,81,0
scifi,2021-08-02,72,0
scifi,2021-08-09,82,0
scifi,2021-08-16,74,0
scifi,2021-08-23,67,0
scifi,2021-08-30,85,0
scifi,2021-09-06,85,0
scifi,2021-09-13,91,0
scifi,2021-09-20,91,0
scifi,2021-09-27,90,0
scifi,2021-10-04,91,0
scifi,2021-10-11,70,0
scifi,2021-10-18,63,0
scifi,2021-10-25,84,0
scifi,2021-11-01,85,0
scifi,2021-11-08,68,0
scifi,2021-11-15,67,0
scifi,2021-11-22,86,0
scifi,2021-11-29,85,0
scifi,2021-12-06,86,0
scifi,2021-12-13,92,0
scifi,2021-12-20,80,0
scifi,2021-12-27,95,0
scifi,2022-01-03,71,0
scifi,2022-01-10,91,0
scifi,2022-01-17,96,0
scifi,2022-01-24,84,0
scifi,2022-01-31,83,0
scifi,2022-02-07,74,0
scifi,2022-02-14,73,0
scifi,2022-02-21,73,0
scifi,2022-02-28,69,0
scifi,2022-03-07,56,0
scifi,2022-03-14,58,0
scifi,2022-03-21,75,0
scifi,2022-03-28,86,0
scifi,2022-04-04,88,0
scifi,2022-04-11,79,0
scifi,2022-04-18,61,0
scifi,2022-04-25,74,0
scifi,2022-05-02,79,0
scifi,2022-05-09,100,0
scifi,2022-05-16,75,0
scifi,2022-05-23,74,0
scifi,2022-05-30,79,0
scifi,2022-06-06,95,0
scifi,2022-06-13,103,0
scifi,2022-06-20,92,0
scifi,2022-06-27,103,0
scifi,2022-07-04,99,0
scifi,2022-07-11,90,0
scifi,2022-07-18,108,0
scifi,2022-07-25,90,0
scifi,2022-08-01,97,0
scifi,2022-08-08,96,0
scifi,2022-08-15,98,0
scifi,2022-08-22,94,0
scifi,2022-08-29,78,0
scifi,2022-09-05,86,0
scifi,2022-09-12,76,0
scifi,2022-09-19,67,0
scifi,2022-09-26,68,0
scifi,2022-10-03,64,0
scifi,2022-10-10,62,0
scifi,2022-10-17,73,0
scifi,2022-10-24,80,0
scifi,2022-10-31,68,0
scifi,2022-11-07,69,0
scifi,2022-11-14,65,0
scifi,2022-11-21,68,0
scifi,2022-11-28,62,0
scifi,2022-12-05,72,1
scifi,2022-12-12,62,1
scifi,2022-12-19,67,1
scifi,2022-12-26,85,1
scifi,2023-01-02,73,1
scifi,2023-01-09,81,1
scifi,2023-01-16,50,1
scifi,2023-01-23,75,1
scifi,2023-01-30,94,1
scifi,2023-02-06,83,1
scifi,2023-02-13,56,1
scifi,2023-02-20,56,1
scifi,2023-02-27,67,1
scifi,2023-03-06,65,1
scifi,2023-03-13,59,1
scifi,2023-03-20,62,1
scifi,2023-03-27,66,1
scifi,2023-04-03,60,1
scifi,2023-04-10,62,1
scifi,2023-04-17,58,1
scifi,2023-04-24,69,1
scifi,2023-05-01,61,1
scifi,2023-05-08,63,1
scifi,2023-05-15,51,1
scifi,2023-05-22,64,1
scifi,2023-05-29,58,1
scifi,2023-06-05,71,1
scifi,2023-06-12,67,1
scifi,2023-06-19,71,1
scifi,2023-06-26,69,1
scifi,2023-07-03,60,1
scifi,2023-07-10,70,1
scifi,2023-07-17,82,1
scifi,2023-07-24,65,1
scifi,2023-07-31,70,1
scifi,2023-08-07,77,1
scifi,2023-08-14,70,1
scifi,2023-08-21,65,1
scifi,2023-08-28,75,1
scifi,2023-09-04,81,1
scifi,2023-09-11,70,1
scifi,2023-09-18,69,1
scifi,2023-09-25,66,1
scifi,2023-10-02,80,1
scifi,2023-10-09,81,1
scifi,2023-10-16,76,1
scifi,2023-10-23,88,1
scifi,2023-10-30,61,1
scifi,2023-11-06,69,1
scifi,2023-11-13,79,1
scifi,2023-11-20,88,1
scifi,2023-11-27,87,1
scifi,2023-12-04,75,1
scifi,2023-12-11,84,1
scifi,2023-12-18,67,1
scifi,2023-12-25,71,1
scifi,2024-01-01,69,1
scifi,2024-01-08,64,1
scifi,2024-01-15,65,1
scifi,2024-01-22,62,1
scifi,2024-01-29,64,1
scifi,2024-02-05,79,1
scifi,2024-02-12,74,1
scifi,2024-02-19,74,1
scifi,2024-02-26,68,1
scifi,2024-03-04,68,1
scifi,2024-03-11,61,1
scifi,2024-03-18,71,1
scifi,2024-03-25,99,1
scifi,2024-04-01,84,1
serverfault,2021-01-11,87,0
serverfault,2021-01-18,286,0
serverfault,2021-01-25,287,0
serverfault,2021-02-01,239,0
serverfault,2021-02-08,283,0
serverfault,2021-02-15,309,0
serverfault,2021-02-22,301,0
serverfault,2021-03-01,310,0
serverfault,2021-03-08,252,0
serverfault,2021-03-15,299,0
serverfault,2021-03-22,250,0
serverfault,2021-03-29,273,0
serverfault,2021-04-05,208,0
serverfault,2021-04-12,218,0
serverfault,2021-04-19,169,0
serverfault,2021-04-26,211,0
serverfault,2021-05-03,217,0
serverfault,2021-05-10,198,0
serverfault,2021-05-17,234,0
serverfault,2021-05-24,219,0
serverfault,2021-05-31,214,0
serverfault,2021-06-07,217,0
serverfault,2021-06-14,223,0
serverfault,2021-06-21,217,0
serverfault,2021-06-28,237,0
serverfault,2021-07-05,203,0
serverfault,2021-07-12,218,0
serverfault,2021-07-19,219,0
serverfault,2021-07-26,227,0
serverfault,2021-08-02,215,0
serverfault,2021-08-09,210,0
serverfault,2021-08-16,253,0
serverfault,2021-08-23,243,0
serverfault,2021-08-30,229,0
serverfault,2021-09-06,220,0
serverfault,2021-09-13,211,0
serverfault,2021-09-20,200,0
serverfault,2021-09-27,226,0
serverfault,2021-10-04,230,0
serverfault,2021-10-11,213,0
serverfault,2021-10-18,228,0
serverfault,2021-10-25,208,0
serverfault,2021-11-01,220,0
serverfault,2021-11-08,200,0
serverfault,2021-11-15,225,0
serverfault,2021-11-22,204,0
serverfault,2021-11-29,162,0
serverfault,2021-12-06,196,0
serverfault,2021-12-13,193,0
serverfault,2021-12-20,201,0
serverfault,2021-12-27,159,0
serverfault,2022-01-03,184,0
serverfault,2022-01-10,217,0
serverfault,2022-01-17,215,0
serverfault,2022-01-24,229,0
serverfault,2022-01-31,271,0
serverfault,2022-02-07,221,0
serverfault,2022-02-14,199,0
serverfault,2022-02-21,223,0
serverfault,2022-02-28,181,0
serverfault,2022-03-07,182,0
serverfault,2022-03-14,157,0
serverfault,2022-03-21,157,0
serverfault,2022-03-28,171,0
serverfault,2022-04-04,176,0
serverfault,2022-04-11,176,0
serverfault,2022-04-18,154,0
serverfault,2022-04-25,181,0
serverfault,2022-05-02,164,0
serverfault,2022-05-09,163,0
serverfault,2022-05-16,181,0
serverfault,2022-05-23,177,0
serverfault,2022-05-30,142,0
serverfault,2022-06-06,172,0
serverfault,2022-06-13,179,0
serverfault,2022-06-20,166,0
serverfault,2022-06-27,155,0
serverfault,2022-07-04,161,0
serverfault,2022-07-11,196,0
serverfault,2022-07-18,180,0
serverfault,2022-07-25,195,0
serverfault,2022-08-01,179,0
serverfault,2022-08-08,179,0
serverfault,2022-08-15,185,0
serverfault,2022-08-22,209,0
serverfault,2022-08-29,200,0
serverfault,2022-09-05,219,0
serverfault,2022-09-12,174,0
serverfault,2022-09-19,168,0
serverfault,2022-09-26,170,0
serverfault,2022-10-03,193,0
serverfault,2022-10-10,174,0
serverfault,2022-10-17,165,0
serverfault,2022-10-24,183,0
serverfault,2022-10-31,174,0
serverfault,2022-11-07,171,0
serverfault,2022-11-14,202,0
serverfault,2022-11-21,196,0
serverfault,2022-11-28,160,0
serverfault,2022-12-05,133,1
serverfault,2022-12-12,150,1
serverfault,2022-12-19,165,1
serverfault,2022-12-26,127,1
serverfault,2023-01-02,121,1
serverfault,2023-01-09,172,1
serverfault,2023-01-16,152,1
serverfault,2023-01-23,148,1
serverfault,2023-01-30,190,1
serverfault,2023-02-06,176,1
serverfault,2023-02-13,170,1
serverfault,2023-02-20,160,1
serverfault,2023-02-27,130,1
serverfault,2023-03-06,151,1
serverfault,2023-03-13,163,1
serverfault,2023-03-20,138,1
serverfault,2023-03-27,146,1
serverfault,2023-04-03,141,1
serverfault,2023-04-10,185,1
serverfault,2023-04-17,197,1
serverfault,2023-04-24,205,1
serverfault,2023-05-01,210,1
serverfault,2023-05-08,178,1
serverfault,2023-05-15,200,1
serverfault,2023-05-22,162,1
serverfault,2023-05-29,207,1
serverfault,2023-06-05,173,1
serverfault,2023-06-12,199,1
serverfault,2023-06-19,198,1
serverfault,2023-06-26,215,1
serverfault,2023-07-03,199,1
serverfault,2023-07-10,174,1
serverfault,2023-07-17,183,1
serverfault,2023-07-24,194,1
serverfault,2023-07-31,194,1
serverfault,2023-08-07,179,1
serverfault,2023-08-14,196,1
serverfault,2023-08-21,189,1
serverfault,2023-08-28,197,1
serverfault,2023-09-04,172,1
serverfault,2023-09-11,181,1
serverfault,2023-09-18,186,1
serverfault,2023-09-25,153,1
serverfault,2023-10-02,190,1
serverfault,2023-10-09,201,1
serverfault,2023-10-16,171,1
serverfault,2023-10-23,184,1
serverfault,2023-10-30,188,1
serverfault,2023-11-06,179,1
serverfault,2023-11-13,195,1
serverfault,2023-11-20,176,1
serverfault,2023-11-27,154,1
serverfault,2023-12-04,175,1
serverfault,2023-12-11,176,1
serverfault,2023-12-18,163,1
serverfault,2023-12-25,118,1
serverfault,2024-01-01,107,1
serverfault,2024-01-08,133,1
serverfault,2024-01-15,162,1
serverfault,2024-01-22,170,1
serverfault,2024-01-29,186,1
serverfault,2024-02-05,154,1
serverfault,2024-02-12,188,1
serverfault,2024-02-19,180,1
serverfault,2024-02-26,166,1
serverfault,2024-03-04,147,1
serverfault,2024-03-11,171,1
serverfault,2024-03-18,175,1
serverfault,2024-03-25,186,1
serverfault,2024-04-01,145,1
sharepoint,2021-01-11,16,0
sharepoint,2021-01-18,95,0
sharepoint,2021-01-25,87,0
sharepoint,2021-02-01,97,0
sharepoint,2021-02-08,93,0
sharepoint,2021-02-15,77,0
sharepoint,2021-02-22,83,0
sharepoint,2021-03-01,96,0
sharepoint,2021-03-08,75,0
sharepoint,2021-03-15,84,0
sharepoint,2021-03-22,68,0
sharepoint,2021-03-29,95,0
sharepoint,2021-04-05,60,0
sharepoint,2021-04-12,86,0
sharepoint,2021-04-19,87,0
sharepoint,2021-04-26,83,0
sharepoint,2021-05-03,75,0
sharepoint,2021-05-10,65,0
sharepoint,2021-05-17,69,0
sharepoint,2021-05-24,58,0
sharepoint,2021-05-31,72,0
sharepoint,2021-06-07,62,0
sharepoint,2021-06-14,76,0
sharepoint,2021-06-21,72,0
sharepoint,2021-06-28,69,0
sharepoint,2021-07-05,64,0
sharepoint,2021-07-12,63,0
sharepoint,2021-07-19,59,0
sharepoint,2021-07-26,51,0
sharepoint,2021-08-02,49,0
sharepoint,2021-08-09,43,0
sharepoint,2021-08-16,42,0
sharepoint,2021-08-23,41,0
sharepoint,2021-08-30,45,0
sharepoint,2021-09-06,37,0
sharepoint,2021-09-13,56,0
sharepoint,2021-09-20,69,0
sharepoint,2021-09-27,55,0
sharepoint,2021-10-04,48,0
sharepoint,2021-10-11,42,0
sharepoint,2021-10-18,54,0
sharepoint,2021-10-25,51,0
sharepoint,2021-11-01,63,0
sharepoint,2021-11-08,54,0
sharepoint,2021-11-15,51,0
sharepoint,2021-11-22,50,0
sharepoint,2021-11-29,35,0
sharepoint,2021-12-06,49,0
sharepoint,2021-12-13,47,0
sharepoint,2021-12-20,36,0
sharepoint,2021-12-27,23,0
sharepoint,2022-01-03,25,0
sharepoint,2022-01-10,33,0
sharepoint,2022-01-17,41,0
sharepoint,2022-01-24,39,0
sharepoint,2022-01-31,39,0
sharepoint,2022-02-07,41,0
sharepoint,2022-02-14,54,0
sharepoint,2022-02-21,51,0
sharepoint,2022-02-28,33,0
sharepoint,2022-03-07,48,0
sharepoint,2022-03-14,44,0
sharepoint,2022-03-21,33,0
sharepoint,2022-03-28,39,0
sharepoint,2022-04-04,52,0
sharepoint,2022-04-11,35,0
sharepoint,2022-04-18,18,0
sharepoint,2022-04-25,35,0
sharepoint,2022-05-02,25,0
sharepoint,2022-05-09,33,0
sharepoint,2022-05-16,30,0
sharepoint,2022-05-23,41,0
sharepoint,2022-05-30,24,0
sharepoint,2022-06-06,44,0
sharepoint,2022-06-13,35,0
sharepoint,2022-06-20,28,0
sharepoint,2022-06-27,34,0
sharepoint,2022-07-04,30,0
sharepoint,2022-07-11,30,0
sharepoint,2022-07-18,43,0
sharepoint,2022-07-25,36,0
sharepoint,2022-08-01,43,0
sharepoint,2022-08-08,40,0
sharepoint,2022-08-15,41,0
sharepoint,2022-08-22,39,0
sharepoint,2022-08-29,47,0
sharepoint,2022-09-05,40,0
sharepoint,2022-09-12,38,0
sharepoint,2022-09-19,34,0
sharepoint,2022-09-26,40,0
sharepoint,2022-10-03,37,0
sharepoint,2022-10-10,40,0
sharepoint,2022-10-17,42,0
sharepoint,2022-10-24,41,0
sharepoint,2022-10-31,39,0
sharepoint,2022-11-07,28,0
sharepoint,2022-11-14,41,0
sharepoint,2022-11-21,52,0
sharepoint,2022-11-28,25,0
sharepoint,2022-12-05,48,1
sharepoint,2022-12-12,54,1
sharepoint,2022-12-19,37,1
sharepoint,2022-12-26,50,1
sharepoint,2023-01-02,24,1
sharepoint,2023-01-09,28,1
sharepoint,2023-01-16,32,1
sharepoint,2023-01-23,38,1
sharepoint,2023-01-30,41,1
sharepoint,2023-02-06,52,1
sharepoint,2023-02-13,50,1
sharepoint,2023-02-20,37,1
sharepoint,2023-02-27,34,1
sharepoint,2023-03-06,45,1
sharepoint,2023-03-13,47,1
sharepoint,2023-03-20,48,1
sharepoint,2023-03-27,40,1
sharepoint,2023-04-03,59,1
sharepoint,2023-04-10,32,1
sharepoint,2023-04-17,58,1
sharepoint,2023-04-24,49,1
sharepoint,2023-05-01,57,1
sharepoint,2023-05-08,37,1
sharepoint,2023-05-15,80,1
sharepoint,2023-05-22,39,1
sharepoint,2023-05-29,51,1
sharepoint,2023-06-05,55,1
sharepoint,2023-06-12,50,1
sharepoint,2023-06-19,34,1
sharepoint,2023-06-26,41,1
sharepoint,2023-07-03,52,1
sharepoint,2023-07-10,37,1
sharepoint,2023-07-17,52,1
sharepoint,2023-07-24,50,1
sharepoint,2023-07-31,47,1
sharepoint,2023-08-07,46,1
sharepoint,2023-08-14,25,1
sharepoint,2023-08-21,44,1
sharepoint,2023-08-28,65,1
sharepoint,2023-09-04,36,1
sharepoint,2023-09-11,36,1
sharepoint,2023-09-18,34,1
sharepoint,2023-09-25,44,1
sharepoint,2023-10-02,45,1
sharepoint,2023-10-09,35,1
sharepoint,2023-10-16,36,1
sharepoint,2023-10-23,47,1
sharepoint,2023-10-30,34,1
sharepoint,2023-11-06,40,1
sharepoint,2023-11-13,36,1
sharepoint,2023-11-20,55,1
sharepoint,2023-11-27,31,1
sharepoint,2023-12-04,32,1
sharepoint,2023-12-11,44,1
sharepoint,2023-12-18,44,1
sharepoint,2023-12-25,40,1
sharepoint,2024-01-01,19,1
sharepoint,2024-01-08,31,1
sharepoint,2024-01-15,37,1
sharepoint,2024-01-22,32,1
sharepoint,2024-01-29,44,1
sharepoint,2024-02-05,48,1
sharepoint,2024-02-12,43,1
sharepoint,2024-02-19,39,1
sharepoint,2024-02-26,36,1
sharepoint,2024-03-04,50,1
sharepoint,2024-03-11,37,1
sharepoint,2024-03-18,36,1
sharepoint,2024-03-25,35,1
sharepoint,2024-04-01,35,1
software-engineering,2021-01-11,20,0
software-engineering,2021-01-18,74,0
software-engineering,2021-01-25,55,0
software-engineering,2021-02-01,66,0
software-engineering,2021-02-08,60,0
software-engineering,2021-02-15,75,0
software-engineering,2021-02-22,54,0
software-engineering,2021-03-01,63,0
software-engineering,2021-03-08,60,0
software-engineering,2021-03-15,61,0
software-engineering,2021-03-22,52,0
software-engineering,2021-03-29,46,0
software-engineering,2021-04-05,52,0
software-engineering,2021-04-12,50,0
software-engineering,2021-04-19,41,0
software-engineering,2021-04-26,45,0
software-engineering,2021-05-03,43,0
software-engineering,2021-05-10,46,0
software-engineering,2021-05-17,47,0
software-engineering,2021-05-24,49,0
software-engineering,2021-05-31,51,0
software-engineering,2021-06-07,56,0
software-engineering,2021-06-14,50,0
software-engineering,2021-06-21,52,0
software-engineering,2021-06-28,52,0
software-engineering,2021-07-05,47,0
software-engineering,2021-07-12,44,0
software-engineering,2021-07-19,44,0
software-engineering,2021-07-26,41,0
software-engineering,2021-08-02,32,0
software-engineering,2021-08-09,32,0
software-engineering,2021-08-16,39,0
software-engineering,2021-08-23,36,0
software-engineering,2021-08-30,43,0
software-engineering,2021-09-06,28,0
software-engineering,2021-09-13,38,0
software-engineering,2021-09-20,49,0
software-engineering,2021-09-27,40,0
software-engineering,2021-10-04,22,0
software-engineering,2021-10-11,37,0
software-engineering,2021-10-18,40,0
software-engineering,2021-10-25,46,0
software-engineering,2021-11-01,47,0
software-engineering,2021-11-08,29,0
software-engineering,2021-11-15,36,0
software-engineering,2021-11-22,26,0
software-engineering,2021-11-29,43,0
software-engineering,2021-12-06,49,0
software-engineering,2021-12-13,34,0
software-engineering,2021-12-20,27,0
software-engineering,2021-12-27,28,0
software-engineering,2022-01-03,25,0
software-engineering,2022-01-10,27,0
software-engineering,2022-01-17,38,0
software-engineering,2022-01-24,36,0
software-engineering,2022-01-31,31,0
software-engineering,2022-02-07,38,0
software-engineering,2022-02-14,30,0
software-engineering,2022-02-21,27,0
software-engineering,2022-02-28,24,0
software-engineering,2022-03-07,21,0
software-engineering,2022-03-14,34,0
software-engineering,2022-03-21,25,0
software-engineering,2022-03-28,35,0
software-engineering,2022-04-04,32,0
software-engineering,2022-04-11,27,0
software-engineering,2022-04-18,20,0
software-engineering,2022-04-25,24,0
software-engineering,2022-05-02,35,0
software-engineering,2022-05-09,25,0
software-engineering,2022-05-16,31,0
software-engineering,2022-05-23,41,0
software-engineering,2022-05-30,27,0
software-engineering,2022-06-06,24,0
software-engineering,2022-06-13,32,0
software-engineering,2022-06-20,28,0
software-engineering,2022-06-27,25,0
software-engineering,2022-07-04,25,0
software-engineering,2022-07-11,23,0
software-engineering,2022-07-18,38,0
software-engineering,2022-07-25,32,0
software-engineering,2022-08-01,30,0
software-engineering,2022-08-08,31,0
software-engineering,2022-08-15,19,0
software-engineering,2022-08-22,20,0
software-engineering,2022-08-29,25,0
software-engineering,2022-09-05,19,0
software-engineering,2022-09-12,30,0
software-engineering,2022-09-19,21,0
software-engineering,2022-09-26,29,0
software-engineering,2022-10-03,28,0
software-engineering,2022-10-10,32,0
software-engineering,2022-10-17,35,0
software-engineering,2022-10-24,41,0
software-engineering,2022-10-31,38,0
software-engineering,2022-11-07,31,0
software-engineering,2022-11-14,29,0
software-engineering,2022-11-21,34,0
software-engineering,2022-11-28,30,0
software-engineering,2022-12-05,34,1
software-engineering,2022-12-12,27,1
software-engineering,2022-12-19,21,1
software-engineering,2022-12-26,28,1
software-engineering,2023-01-02,21,1
software-engineering,2023-01-09,25,1
software-engineering,2023-01-16,29,1
software-engineering,2023-01-23,24,1
software-engineering,2023-01-30,26,1
software-engineering,2023-02-06,30,1
software-engineering,2023-02-13,26,1
software-engineering,2023-02-20,22,1
software-engineering,2023-02-27,29,1
software-engineering,2023-03-06,24,1
software-engineering,2023-03-13,30,1
software-engineering,2023-03-20,25,1
software-engineering,2023-03-27,27,1
software-engineering,2023-04-03,18,1
software-engineering,2023-04-10,35,1
software-engineering,2023-04-17,29,1
software-engineering,2023-04-24,28,1
software-engineering,2023-05-01,23,1
software-engineering,2023-05-08,17,1
software-engineering,2023-05-15,21,1
software-engineering,2023-05-22,31,1
software-engineering,2023-05-29,23,1
software-engineering,2023-06-05,26,1
software-engineering,2023-06-12,29,1
software-engineering,2023-06-19,19,1
software-engineering,2023-06-26,16,1
software-engineering,2023-07-03,15,1
software-engineering,2023-07-10,30,1
software-engineering,2023-07-17,26,1
software-engineering,2023-07-24,28,1
software-engineering,2023-07-31,31,1
software-engineering,2023-08-07,17,1
software-engineering,2023-08-14,20,1
software-engineering,2023-08-21,29,1
software-engineering,2023-08-28,31,1
software-engineering,2023-09-04,20,1
software-engineering,2023-09-11,23,1
software-engineering,2023-09-18,23,1
software-engineering,2023-09-25,35,1
software-engineering,2023-10-02,31,1
software-engineering,2023-10-09,28,1
software-engineering,2023-10-16,30,1
software-engineering,2023-10-23,32,1
software-engineering,2023-10-30,20,1
software-engineering,2023-11-06,27,1
software-engineering,2023-11-13,31,1
software-engineering,2023-11-20,24,1
software-engineering,2023-11-27,19,1
software-engineering,2023-12-04,32,1
software-engineering,2023-12-11,23,1
software-engineering,2023-12-18,22,1
software-engineering,2023-12-25,15,1
software-engineering,2024-01-01,17,1
software-engineering,2024-01-08,21,1
software-engineering,2024-01-15,17,1
software-engineering,2024-01-22,23,1
software-engineering,2024-01-29,25,1
software-engineering,2024-02-05,32,1
software-engineering,2024-02-12,27,1
software-engineering,2024-02-19,25,1
software-engineering,2024-02-26,26,1
software-engineering,2024-03-04,12,1
software-engineering,2024-03-11,20,1
software-engineering,2024-03-18,23,1
software-engineering,2024-03-25,23,1
software-engineering,2024-04-01,30,1
stats,2021-01-11,77,0
stats,2021-01-18,326,0
stats,2021-01-25,344,0
stats,2021-02-01,347,0
stats,2021-02-08,345,0
stats,2021-02-15,379,0
stats,2021-02-22,382,0
stats,2021-03-01,429,0
stats,2021-03-08,421,0
stats,2021-03-15,382,0
stats,2021-03-22,383,0
stats,2021-03-29,412,0
stats,2021-04-05,323,0
stats,2021-04-12,362,0
stats,2021-04-19,410,0
stats,2021-04-26,368,0
stats,2021-05-03,349,0
stats,2021-05-10,325,0
stats,2021-05-17,357,0
stats,2021-05-24,400,0
stats,2021-05-31,349,0
stats,2021-06-07,364,0
stats,2021-06-14,344,0
stats,2021-06-21,334,0
stats,2021-06-28,358,0
stats,2021-07-05,330,0
stats,2021-07-12,328,0
stats,2021-07-19,340,0
stats,2021-07-26,310,0
stats,2021-08-02,318,0
stats,2021-08-09,278,0
stats,2021-08-16,269,0
stats,2021-08-23,268,0
stats,2021-08-30,273,0
stats,2021-09-06,274,0
stats,2021-09-13,300,0
stats,2021-09-20,285,0
stats,2021-09-27,309,0
stats,2021-10-04,294,0
stats,2021-10-11,311,0
stats,2021-10-18,317,0
stats,2021-10-25,322,0
stats,2021-11-01,282,0
stats,2021-11-08,315,0
stats,2021-11-15,324,0
stats,2021-11-22,310,0
stats,2021-11-29,328,0
stats,2021-12-06,315,0
stats,2021-12-13,318,0
stats,2021-12-20,264,0
stats,2021-12-27,227,0
stats,2022-01-03,221,0
stats,2022-01-10,304,0
stats,2022-01-17,326,0
stats,2022-01-24,302,0
stats,2022-01-31,329,0
stats,2022-02-07,318,0
stats,2022-02-14,302,0
stats,2022-02-21,333,0
stats,2022-02-28,326,0
stats,2022-03-07,328,0
stats,2022-03-14,278,0
stats,2022-03-21,307,0
stats,2022-03-28,331,0
stats,2022-04-04,328,0
stats,2022-04-11,305,0
stats,2022-04-18,307,0
stats,2022-04-25,350,0
stats,2022-05-02,288,0
stats,2022-05-09,307,0
stats,2022-05-16,319,0
stats,2022-05-23,307,0
stats,2022-05-30,302,0
stats,2022-06-06,284,0
stats,2022-06-13,289,0
stats,2022-06-20,291,0
stats,2022-06-27,286,0
stats,2022-07-04,251,0
stats,2022-07-11,282,0
stats,2022-07-18,288,0
stats,2022-07-25,283,0
stats,2022-08-01,305,0
stats,2022-08-08,304,0
stats,2022-08-15,288,0
stats,2022-08-22,308,0
stats,2022-08-29,292,0
stats,2022-09-05,248,0
stats,2022-09-12,280,0
stats,2022-09-19,268,0
stats,2022-09-26,276,0
stats,2022-10-03,290,0
stats,2022-10-10,311,0
stats,2022-10-17,284,0
stats,2022-10-24,298,0
stats,2022-10-31,292,0
stats,2022-11-07,275,0
